device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
11,0,15.32,1,0,13.0,16.0,64.0,6.0,4000.0,163.0,2019,488,4.537426534,5.306731865
11,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2019,516,4.705286977,5.010968572
11,0,16.59,1,1,13.0,16.0,512.0,12.0,4500.0,198.0,2019,289,5.674182005,7.438006989
11,0,16.81,1,1,13.0,16.0,128.0,6.0,4200.0,196.0,2019,477,5.380450196,6.477264628
11,0,16.81,1,0,13.0,16.0,128.0,6.0,4200.0,196.0,2019,195,5.014826499,6.313729189
11,0,15.9,1,0,13.0,32.0,128.0,6.0,4000.0,178.0,2019,244,5.143474781,5.67029463
11,0,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,163.5,2019,376,4.839293241,5.250281918
11,0,25.6,1,0,13.0,8.0,64.0,4.0,7500.0,498.0,2019,205,4.936629881,5.704781975
11,0,20.42,1,0,13.0,8.0,128.0,6.0,6100.0,340.0,2019,406,5.294259143,5.856932654
11,0,20.42,1,0,13.0,8.0,64.0,4.0,6100.0,320.0,2019,462,5.001190835,5.556287375
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,333,5.428204627,5.9652489
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,284,5.378560054,5.885520528
11,0,15.34,1,0,13.0,24.0,128.0,6.0,4000.0,178.0,2019,202,5.058853866,5.562948291
11,0,15.34,1,0,13.0,16.0,64.0,4.0,4000.0,178.0,2019,445,5.043683148,5.637785112
11,0,16.74,1,0,13.0,16.0,64.0,4.0,4000.0,196.8,2019,375,4.607467545,5.638105528
11,0,10.16,0,0,5.0,2.0,16.0,4.0,1700.0,136.1,2014,666,3.579343567,4.70311326
11,0,17.78,0,0,3.15,0.3,8.0,1.0,4100.0,350.0,2013,819,3.982295058,5.016551095
14,0,12.7,0,0,5.0,0.3,8.0,0.5,3000.0,147.6,2016,819,3.495598057,4.113002744
15,0,25.43,1,0,8.0,5.0,32.0,3.0,7000.0,520.0,2020,233,4.726768158,5.20136584
15,0,25.43,0,0,8.0,5.0,64.0,4.0,7000.0,580.0,2019,419,5.214881408,5.775141434
15,0,15.47,1,0,8.0,5.0,16.0,2.0,4000.0,172.0,2019,267,3.940610462,4.591071262
15,0,20.32,1,0,13.0,5.0,16.0,2.0,5100.0,305.0,2019,461,4.779375562,5.066133071
15,0,20.32,1,0,5.0,2.0,16.0,2.0,5000.0,305.0,2019,423,4.463721822,4.938064601
15,0,17.78,1,0,2.0,2.0,32.0,1.0,3590.0,236.0,2019,528,3.896096855,4.606768907
15,0,16.23,1,0,8.0,16.0,64.0,6.0,4000.0,159.0,2019,254,4.423648309,5.524974737
15,0,16.23,1,1,8.0,32.0,128.0,6.0,4000.0,185.0,2019,370,5.342812606,5.992264227
15,0,15.32,1,0,8.0,16.0,64.0,4.0,4050.0,164.0,2019,482,4.676839473,5.062468443
15,0,25.43,1,0,8.0,8.0,16.0,2.0,8400.0,655.0,2016,691,5.056182109,5.191233144
13,0,16.59,1,0,5.0,16.0,64.0,4.0,4000.0,196.5,2020,273,4.879082894,5.601491318
13,0,15.44,1,0,5.0,13.0,64.0,3.0,4000.0,219.0,2020,349,4.350148896,5.299466706
13,1,5.28,1,0,2.0,13.0,8.0,1.0,1470.0,127.0,2020,343,3.875566468,5.015689168
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,218.0,2020,352,4.734442522,6.768240306
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,213.0,2020,142,5.476463552,6.55079458
13,0,15.37,1,0,5.0,13.0,32.0,3.0,4000.0,196.5,2020,92,4.636959508,5.481430277
13,0,14.5,1,0,8.0,8.0,32.0,3.0,3450.0,170.0,2020,166,4.230767603,4.870683334
13,0,25.43,1,0,8.0,5.0,32.0,4.0,8200.0,498.0,2019,329,4.709620287,5.82953368
13,0,15.34,1,1,8.0,32.0,256.0,8.0,4000.0,192.0,2019,383,5.467680322,7.003174544
13,0,15.34,1,0,8.0,16.0,64.0,4.0,4000.0,198.0,2019,443,4.696928611,5.766225051
13,0,13.84,1,0,8.0,5.0,16.0,2.0,3000.0,148.0,2019,257,4.255328982,4.944353031
13,0,13.84,1,0,8.0,5.0,16.0,1.0,3000.0,152.0,2019,380,4.08933202,4.606369467
13,0,15.27,1,0,8.0,13.0,32.0,2.0,3500.0,186.0,2019,255,4.64352514,5.082211493
13,0,15.37,1,0,8.0,13.0,32.0,3.0,4000.0,194.0,2019,512,4.550608398,5.304299438
13,0,15.8,1,0,8.0,16.0,64.0,4.0,4050.0,172.0,2019,223,4.461877016,5.248023572
13,0,15.9,1,0,8.0,16.0,32.0,3.0,4000.0,175.0,2019,200,4.582310892,4.864607093
13,0,15.72,1,0,8.0,8.0,32.0,3.0,4000.0,164.0,2019,210,4.373994463,4.694645192
13,0,15.29,1,0,13.0,5.0,32.0,3.0,3500.0,179.0,2019,216,4.517649588,5.300415165
13,0,15.29,1,0,16.0,5.0,64.0,4.0,3300.0,172.0,2018,724,4.887940214,5.704049106
13,0,12.83,1,0,13.0,5.0,16.0,2.0,4500.0,171.0,2018,628,4.358630057,5.191066176
13,0,7.62,0,0,2.0,1.3,4.0,0.5,1540.0,140.45,2014,750,3.027715319,3.925925911
17,0,10.16,0,0,2.0,0.3,0.5,0.25,1500.0,146.5,2014,1016,3.043569603,3.926714554
17,0,7.75,0,0,0.3,0.3,0.5,0.25,1500.0,89.0,2014,956,2.386926241,3.664842876
17,0,10.03,0,0,2.0,0.3,0.2,0.25,2000.0,85.0,2013,680,2.856470206,4.244630641
17,0,10.16,0,0,2.0,0.3,16.0,4.0,2000.0,89.0,2013,733,3.108614431,4.094844437
17,0,7.75,0,0,0.3,0.3,16.0,4.0,2000.0,89.0,2013,1029,2.989714201,3.884240624
20,0,16.56,1,0,0.3,8.0,64.0,3.0,4000.0,200.0,2020,310,4.186011751,5.004885462
20,0,13.84,1,0,0.3,5.0,16.0,2.0,3000.0,180.0,2020,193,3.616308761,4.100160948
20,0,13.84,1,0,0.3,5.0,16.0,2.0,3000.0,180.0,2020,356,4.055430469,4.591983624
20,1,5.18,0,0,0.3,0.0,0.1,0.03,1020.0,90.5,2020,272,2.910174385,3.399863159
20,0,17.3,1,1,0.3,24.0,64.0,6.0,4500.0,220.0,2020,284,5.314043067,6.216845593
20,1,5.18,0,0,0.3,0.0,0.06,0.02,1200.0,88.2,2020,266,3.370738174,3.699077279
22,0,15.34,1,1,8.0,32.0,128.0,8.0,4025.0,181.0,2019,397,4.868380247,6.088023946
22,0,15.37,1,0,8.0,8.0,128.0,4.0,4230.0,180.0,2019,411,4.57037168,5.01588814
22,0,15.34,1,0,8.0,25.0,128.0,6.0,3600.0,169.5,2019,276,4.936199063,5.632572862
22,0,15.34,1,0,8.0,32.0,128.0,4.0,4035.0,186.0,2019,205,4.94178527,5.800667172
22,0,16.59,1,0,8.0,16.0,128.0,6.0,4020.0,190.0,2019,321,4.656718448,5.556287375
22,0,15.39,1,1,8.0,16.0,256.0,8.0,4065.0,215.0,2019,392,5.295613715,6.780830585
22,0,15.27,1,0,8.0,5.0,32.0,2.0,4000.0,170.0,2019,296,4.322011202,4.605670061
22,0,15.29,1,0,13.0,8.0,32.0,3.0,4230.0,168.0,2018,664,4.457713717,5.437252881
22,0,10.29,1,0,8.0,5.0,8.0,1.0,2000.0,135.0,2015,1076,4.02463715,5.009968405
23,0,16.43,1,1,8.0,20.0,128.0,6.0,4000.0,171.0,2019,317,5.570212986,6.803360963
26,0,20.32,1,0,5.0,2.0,16.0,1.5,4200.0,313.0,2015,909,4.32611744,5.348202169
23,0,15.34,1,0,2.0,8.0,256.0,8.0,3130.0,141.0,2020,135,4.915665057,6.508292123
23,0,12.93,1,0,8.0,8.0,64.0,4.0,3090.0,173.0,2019,523,4.180522258,5.34563025
23,0,16.59,1,1,2.0,16.0,128.0,6.0,4500.0,210.0,2020,234,5.020849617,5.985371019
23,0,16.59,1,0,8.0,24.0,128.0,6.0,3820.0,192.0,2019,414,5.036303041,5.802239214
23,0,17.78,1,0,2.0,16.0,64.0,4.0,6000.0,220.0,2020,135,4.378896742,4.80557721
23,0,15.39,1,0,2.0,8.0,32.0,2.0,5000.0,206.5,2020,153,4.084294226,4.791151704
23,0,15.39,1,0,2.0,16.0,128.0,6.0,4000.0,203.0,2020,125,4.919469846,5.393172898
23,0,12.83,1,0,2.0,5.0,16.0,2.0,2700.0,153.0,2020,123,3.629394807,4.246493239
23,0,12.7,1,0,2.0,5.0,32.0,4.0,4000.0,234.0,2020,220,3.974809994,4.699388861
23,0,12.7,1,0,13.0,5.0,16.0,2.0,4000.0,234.0,2020,173,4.29374172,4.382276603
23,0,15.42,1,0,12.0,16.0,128.0,8.0,5000.0,159.0,2018,413,5.175471537,5.700042155
29,0,16.36,1,1,13.0,32.0,128.0,8.0,4350.0,196.5,2019,279,5.288014474,6.04545545
29,0,16.21,1,0,13.0,16.0,128.0,8.0,4500.0,198.5,2019,212,4.770599875,5.79331844
29,0,16.59,1,0,13.0,16.0,128.0,8.0,5000.0,193.0,2019,188,5.064302435,5.435249221
29,0,16.21,1,0,13.0,32.0,128.0,8.0,4500.0,186.7,2019,264,5.104732617,5.801816215
29,0,16.13,1,0,13.0,8.0,64.0,3.0,5000.0,191.5,2019,230,4.417755682,4.886809035
29,0,16.21,1,0,13.0,16.0,64.0,6.0,4500.0,198.5,2019,259,4.601664047,5.55971963
29,0,16.13,1,0,13.0,8.0,64.0,4.0,5000.0,190.0,2019,349,4.59360355,4.941928096
29,0,16.13,1,0,13.0,16.0,128.0,4.0,5000.0,190.5,2019,500,4.907346705,5.245812813
29,0,17.5,1,1,13.0,16.0,256.0,8.0,4500.0,218.5,2019,288,4.94071342,6.594864794
29,0,17.5,1,0,13.0,16.0,128.0,8.0,4500.0,217.3,2019,391,5.278471738,6.461014949
29,0,16.28,1,1,13.0,12.0,128.0,8.0,4500.0,217.0,2019,204,4.911109575,6.215967174
29,0,16.28,1,0,13.0,12.0,128.0,8.0,4500.0,215.0,2019,293,5.144350003,6.015376367
29,0,15.8,1,0,8.0,5.0,16.0,2.0,4030.0,163.5,2019,456,3.966132331,4.485598051
29,0,16.21,1,0,13.0,32.0,128.0,6.0,4500.0,179.0,2019,224,5.206859756,5.635896134
29,0,16.21,1,0,13.0,12.0,64.0,6.0,4500.0,198.5,2019,451,4.735671994,5.523458921
29,0,16.59,1,0,13.0,16.0,64.0,4.0,5000.0,204.1,2019,338,4.956108708,5.304746654
29,0,16.23,1,0,13.0,16.0,128.0,6.0,3700.0,185.0,2019,455,4.755829062,5.736217396
29,0,15.9,1,0,13.0,16.0,64.0,4.0,3260.0,150.0,2019,431,4.614625345,5.071291288
29,0,16.13,1,0,13.0,20.0,128.0,4.0,5000.0,190.5,2019,334,4.761831996,5.440511132
29,0,16.59,1,0,13.0,16.0,128.0,6.0,3940.0,189.5,2019,415,5.116315759,5.561604282
29,0,15.8,1,0,13.0,5.0,16.0,2.0,4030.0,163.5,2019,266,4.382151627,4.607966273
29,0,10.29,0,0,5.0,2.0,4.0,0.5,1900.0,130.0,2013,931,3.379292546,4.6998438
23,0,12.93,1,0,8.0,8.0,32.0,3.0,3400.0,145.0,2019,407,4.421487704,5.199380619
23,0,14.4,1,0,13.0,8.0,16.0,2.0,2920.0,160.0,2019,233,4.523526197,5.013098924
23,0,15.21,1,0,8.0,5.0,16.0,2.0,4000.0,185.0,2019,423,4.131800899,4.405498991
23,0,15.32,1,0,8.0,16.0,128.0,6.0,4000.0,184.0,2019,470,4.857950206,5.52589109
23,0,15.9,1,0,8.0,8.0,64.0,3.0,4000.0,178.0,2019,280,4.33781348,5.196616812
31,0,20.12,1,1,12.0,20.0,512.0,12.0,4050.0,241.0,2019,478,6.619433002,7.823341763
31,0,16.23,1,0,12.0,20.0,128.0,8.0,4000.0,196.0,2019,382,5.360587692,6.211302641
31,0,16.23,1,0,12.0,16.0,128.0,8.0,4000.0,191.0,2019,374,5.192289962,6.107267847
31,0,15.27,1,0,12.0,32.0,64.0,4.0,4030.0,173.8,2019,396,4.792396362,5.129188404
31,0,16.23,1,0,12.0,32.0,64.0,6.0,4030.0,179.0,2019,406,4.886280713,5.56819182
31,0,15.32,1,0,12.0,13.0,32.0,3.0,4000.0,186.0,2019,338,4.687395126,4.939282497
32,0,15.24,1,0,14.5,8.0,32.0,3.0,4000.0,160.0,2019,386,4.272211769,4.493232533
32,0,15.47,1,0,16.0,5.0,32.0,3.0,3200.0,165.0,2019,325,4.408059812,4.485936098
32,0,15.32,1,0,14.5,16.0,64.0,3.0,3200.0,165.0,2019,347,4.498697941,5.080658745
32,0,16.48,1,0,14.5,8.0,128.0,4.0,5000.0,190.0,2019,343,4.57316339,4.872292344
32,0,16.89,1,0,48.0,16.0,128.0,8.0,5000.0,215.0,2019,336,5.668051665,6.708779812
32,0,16.31,1,0,14.5,8.0,128.0,6.0,4000.0,186.0,2019,330,5.243913978,6.312478634
32,0,13.84,1,0,13.0,8.0,16.0,2.0,2600.0,157.0,2019,474,4.297421451,4.383650316
32,0,12.7,1,0,8.0,5.0,16.0,1.0,2000.0,144.0,2019,349,3.803992261,4.120986493
32,0,12.7,0,0,8.0,5.0,16.0,1.0,2000.0,144.0,2019,385,3.931433399,4.102643365
32,0,16.89,1,0,48.0,16.0,64.0,6.0,5000.0,215.0,2019,506,5.263725922,6.217723241
32,0,16.43,1,0,14.5,20.0,128.0,6.0,4000.0,175.0,2019,333,5.029718709,6.15296671
32,0,13.84,1,0,13.0,8.0,16.0,2.0,3200.0,135.0,2018,595,4.450152464,5.002468705
32,0,15.27,1,0,16.0,5.0,32.0,2.0,3200.0,146.0,2019,420,4.339249605,4.412192049
10,0,14.5,1,0,13.0,5.0,64.0,3.0,3020.0,146.0,2020,138,4.466367783,4.695467824
10,0,17.3,1,1,13.0,16.0,128.0,8.0,4300.0,213.0,2020,268,5.051905188,5.520660598
10,0,16.69,1,1,13.0,8.0,128.0,8.0,4200.0,213.0,2020,195,5.018008048,5.884157694
10,0,25.5,1,1,13.0,8.0,64.0,6.0,7250.0,480.0,2020,272,4.903346996,5.634075062
10,0,15.32,1,0,13.0,8.0,64.0,3.0,5000.0,185.0,2020,346,4.477791257,4.943355241
10,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2020,362,4.466597536,5.076423035
10,0,13.84,1,0,8.0,5.0,32.0,2.0,3020.0,144.0,2020,355,3.961574784,4.507116246
10,0,15.77,1,0,13.0,8.0,64.0,4.0,3400.0,164.0,2020,202,4.776093698,5.202852175
10,0,15.32,1,0,13.0,16.0,128.0,6.0,4000.0,165.0,2020,310,4.803775113,5.297717186
10,0,16.23,1,0,13.0,8.0,128.0,6.0,4000.0,176.0,2020,141,4.831747834,5.067456614
10,0,15.47,1,0,13.0,8.0,64.0,3.0,3020.0,150.0,2020,228,4.476199805,4.689695141
10,0,15.32,1,0,13.0,8.0,64.0,4.0,5000.0,185.0,2020,213,4.609859175,4.781892764
10,0,16.69,1,1,13.0,16.0,128.0,8.0,4100.0,206.0,2019,504,5.17252736,6.211262508
10,0,15.32,1,0,13.0,16.0,64.0,4.0,4000.0,171.5,2019,371,4.797194518,5.391352233
10,0,14.5,1,0,13.0,5.0,32.0,2.0,3020.0,146.0,2019,201,4.220095768,4.49635928
10,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2019,354,4.415944853,4.86753445
10,0,15.9,1,0,13.0,32.0,128.0,6.0,3750.0,172.0,2019,311,5.180209278,5.515845179
10,0,16.74,1,0,13.0,16.0,64.0,4.0,4000.0,206.0,2019,524,4.679349584,5.188167623
10,0,14.5,1,0,13.0,5.0,32.0,2.0,3020.0,146.0,2019,388,4.055776969,4.793059547
10,0,25.43,1,0,5.0,2.0,32.0,3.0,5100.0,173.0,2019,234,4.53999146,5.523937848
10,0,20.32,1,0,8.0,8.0,32.0,3.0,5100.0,173.0,2019,251,4.294560609,5.296114943
23,0,20.32,0,0,8.0,0.3,16.0,1.0,5680.0,453.6,2013,1048,4.899852698,5.488152294
9,0,15.29,1,0,13.0,16.0,32.0,3.0,3850.0,170.0,2019,194,4.829033478,5.185652461
9,0,12.88,1,0,13.0,13.0,64.0,4.0,3075.0,150.0,2019,385,4.860277413,5.392080896
9,0,15.29,1,0,13.0,8.0,32.0,3.0,3300.0,160.0,2019,323,4.388008706,5.009100784
9,0,15.24,1,0,13.0,14.5,128.0,6.0,3930.0,180.0,2019,489,4.633951987,6.033589692
9,0,15.29,1,0,13.0,16.0,64.0,4.0,3850.0,170.0,2019,392,5.041552397,5.641694282
11,0,15.37,1,1,10.5,16.0,128.0,6.0,4000.0,192.0,2020,204,4.865455368,5.522939824
11,0,15.37,1,1,10.5,16.0,64.0,6.0,4000.0,182.0,2020,328,4.971686544,5.388889065
11,0,15.32,1,0,10.5,16.0,128.0,4.0,4000.0,163.0,2020,134,5.058980915,5.568535325
11,0,15.32,1,0,10.5,16.0,128.0,4.0,4000.0,163.0,2020,127,4.980931815,5.48309424
11,0,20.32,1,0,5.0,2.0,16.0,2.0,5100.0,310.0,2020,240,4.218183299,4.609460967
11,0,15.37,1,1,10.5,16.0,128.0,8.0,4000.0,189.0,2020,102,4.916690848,5.766412927
11,0,25.5,1,0,8.0,8.0,64.0,4.0,7250.0,450.0,2020,305,5.097485547,5.521900821
11,0,16.71,1,1,10.5,16.0,256.0,8.0,4200.0,226.0,2020,215,5.49380191,7.243134061
11,0,16.23,1,0,10.5,8.0,64.0,4.0,4000.0,176.0,2020,133,4.365643155,5.080161357
11,0,25.6,1,1,13.0,8.0,128.0,6.0,7250.0,460.0,2020,181,5.359976747,6.309245325
11,0,16.23,1,0,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,4.651003602,4.942570563
11,0,16.74,1,0,13.0,16.0,128.0,6.0,4000.0,206.0,2019,433,5.071354029,5.674010316
11,0,15.34,1,0,13.0,16.0,128.0,8.0,4200.0,183.0,2019,505,4.99531859,5.635789104
11,0,25.6,1,0,13.0,8.0,128.0,6.0,7250.0,460.0,2019,406,4.978869391,6.109825194
11,0,15.9,1,0,13.0,32.0,64.0,6.0,4000.0,178.0,2019,351,5.037147389,5.299716387
11,0,15.32,1,0,13.0,16.0,64.0,6.0,4000.0,163.0,2019,364,4.949043538,5.294660689
11,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2019,253,4.403054002,5.016219672
11,0,16.59,1,1,13.0,16.0,512.0,12.0,4500.0,198.0,2019,488,5.995954452,7.439289002
11,0,16.81,1,1,13.0,16.0,128.0,6.0,4200.0,196.0,2019,269,5.530103463,6.478140911
11,0,16.81,1,0,13.0,16.0,128.0,6.0,4200.0,196.0,2019,207,5.345344072,6.311517
11,0,15.9,1,0,13.0,32.0,128.0,6.0,4000.0,178.0,2019,223,5.214772701,5.666841827
11,0,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,163.5,2019,181,4.894401058,5.242434609
11,0,25.6,1,0,13.0,8.0,64.0,4.0,7500.0,498.0,2019,518,5.025589586,5.698970918
11,0,20.42,1,0,13.0,8.0,128.0,6.0,6100.0,340.0,2019,307,4.943212618,5.86144128
11,0,20.42,1,0,13.0,8.0,64.0,4.0,6100.0,320.0,2019,274,5.017147378,5.55971963
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,5.372914505,5.969730055
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,210,5.366396487,5.883935014
11,0,15.34,1,0,13.0,24.0,128.0,6.0,4000.0,178.0,2019,539,5.180209278,5.55898789
11,0,15.34,1,0,13.0,16.0,64.0,4.0,4000.0,178.0,2019,244,4.837313121,5.635146682
11,0,16.74,1,0,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,4.861671141,5.638069931
11,0,10.16,0,0,5.0,2.0,16.0,4.0,1700.0,136.1,2014,610,3.959097413,4.701025672
11,0,17.78,0,0,3.15,0.3,8.0,1.0,4100.0,350.0,2013,835,4.335197047,5.012034315
14,0,12.7,0,0,5.0,0.3,8.0,0.5,3000.0,147.6,2016,704,3.509154523,4.102478062
15,0,25.43,1,0,8.0,5.0,32.0,3.0,7000.0,520.0,2020,212,4.683426684,5.189171919
15,0,25.43,0,0,8.0,5.0,64.0,4.0,7000.0,580.0,2019,429,5.053758638,5.768070965
15,0,15.47,1,0,8.0,5.0,16.0,2.0,4000.0,172.0,2019,531,4.145196092,4.602165677
15,0,20.32,1,0,13.0,5.0,16.0,2.0,5100.0,305.0,2019,233,4.515245478,5.077795376
15,0,20.32,1,0,5.0,2.0,16.0,2.0,5000.0,305.0,2019,349,4.390366759,4.947198388
15,0,17.78,1,0,2.0,2.0,32.0,1.0,3590.0,236.0,2019,524,3.806440243,4.595523809
15,0,16.23,1,0,8.0,16.0,64.0,6.0,4000.0,159.0,2019,426,4.447228998,5.523818137
15,0,16.23,1,1,8.0,32.0,128.0,6.0,4000.0,185.0,2019,401,5.347964306,5.996626203
15,0,15.32,1,0,8.0,16.0,64.0,4.0,4050.0,164.0,2019,424,4.541058241,5.06594385
15,0,25.43,1,0,8.0,8.0,16.0,2.0,8400.0,655.0,2016,902,4.866995844,5.188335076
13,0,16.59,1,0,5.0,16.0,64.0,4.0,4000.0,196.5,2020,195,4.739963282,5.595157377
13,0,15.44,1,0,5.0,13.0,64.0,3.0,4000.0,219.0,2020,126,4.720550337,5.296916386
13,1,5.28,1,0,2.0,13.0,8.0,1.0,1470.0,127.0,2020,202,3.758405517,5.021377391
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,218.0,2020,234,5.412047757,6.768504706
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,213.0,2020,248,4.633951987,6.550094135
13,0,15.37,1,0,5.0,13.0,32.0,3.0,4000.0,196.5,2020,205,4.232801305,5.483218926
13,0,14.5,1,0,8.0,8.0,32.0,3.0,3450.0,170.0,2020,196,4.319752215,4.862908382
13,0,25.43,1,0,8.0,5.0,32.0,4.0,8200.0,498.0,2019,392,5.021970804,5.832234322
13,0,15.34,1,1,8.0,32.0,256.0,8.0,4000.0,192.0,2019,471,5.789103535,7.003347237
13,0,15.34,1,0,8.0,16.0,64.0,4.0,4000.0,198.0,2019,517,4.955756633,5.772655339
13,0,13.84,1,0,8.0,5.0,16.0,2.0,3000.0,148.0,2019,438,4.367800927,4.93691699
13,0,13.84,1,0,8.0,5.0,16.0,1.0,3000.0,152.0,2019,393,4.043752776,4.635020208
13,0,15.27,1,0,8.0,13.0,32.0,2.0,3500.0,186.0,2019,273,4.396299294,5.080285727
13,0,15.37,1,0,8.0,13.0,32.0,3.0,4000.0,194.0,2019,344,4.707997496,5.301562097
13,0,15.8,1,0,8.0,16.0,64.0,4.0,4050.0,172.0,2019,289,4.541484634,5.24676088
13,0,15.9,1,0,8.0,16.0,32.0,3.0,4000.0,175.0,2019,482,4.48661185,4.86190324
