device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
11,0,15.32,1,0,10.5,16.0,128.0,4.0,4000.0,163.0,2020,306,487.0,548.0
11,0,15.37,1,1,10.5,16.0,128.0,8.0,4000.0,189.0,2020,205,471.0,577.0
11,0,25.5,1,0,8.0,8.0,64.0,4.0,7250.0,450.0,2020,211,513.0,552.0
11,0,16.71,1,1,10.5,16.0,256.0,8.0,4200.0,226.0,2020,120,615.0,724.0
11,0,16.23,1,0,10.5,8.0,64.0,4.0,4000.0,176.0,2020,161,464.0,507.0
11,0,25.6,1,1,13.0,8.0,128.0,6.0,7250.0,460.0,2020,139,518.0,631.0
11,0,16.23,1,0,10.5,8.0,64.0,4.0,4000.0,176.0,2020,93,432.0,495.0
11,0,16.74,1,0,13.0,16.0,128.0,6.0,4000.0,206.0,2019,460,507.0,567.0
11,0,15.34,1,0,13.0,16.0,128.0,8.0,4200.0,183.0,2019,223,493.0,563.0
11,0,25.6,1,0,13.0,8.0,128.0,6.0,7250.0,460.0,2019,256,500.0,611.0
11,0,15.9,1,0,13.0,32.0,64.0,6.0,4000.0,178.0,2019,206,500.0,529.0
11,0,15.32,1,0,13.0,16.0,64.0,6.0,4000.0,163.0,2019,488,454.0,531.0
11,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2019,516,471.0,501.0
11,0,16.59,1,1,13.0,16.0,512.0,12.0,4500.0,198.0,2019,289,567.0,744.0
11,0,16.81,1,1,13.0,16.0,128.0,6.0,4200.0,196.0,2019,477,538.0,648.0
11,0,16.81,1,0,13.0,16.0,128.0,6.0,4200.0,196.0,2019,195,501.0,631.0
11,0,15.9,1,0,13.0,32.0,128.0,6.0,4000.0,178.0,2019,244,514.0,567.0
11,0,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,163.5,2019,376,484.0,525.0
11,0,25.6,1,0,13.0,8.0,64.0,4.0,7500.0,498.0,2019,205,494.0,570.0
11,0,20.42,1,0,13.0,8.0,128.0,6.0,6100.0,340.0,2019,406,529.0,586.0
11,0,20.42,1,0,13.0,8.0,64.0,4.0,6100.0,320.0,2019,462,500.0,556.0
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,333,543.0,597.0
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,284,538.0,589.0
11,0,15.34,1,0,13.0,24.0,128.0,6.0,4000.0,178.0,2019,202,506.0,556.0
11,0,15.34,1,0,13.0,16.0,64.0,4.0,4000.0,178.0,2019,445,504.0,564.0
11,0,16.74,1,0,13.0,16.0,64.0,4.0,4000.0,196.8,2019,375,461.0,564.0
15,0,25.43,1,0,8.0,5.0,32.0,3.0,7000.0,520.0,2020,233,473.0,520.0
15,0,25.43,0,0,8.0,5.0,64.0,4.0,7000.0,580.0,2019,419,521.0,578.0
15,0,20.32,1,0,13.0,5.0,16.0,2.0,5100.0,305.0,2019,461,478.0,507.0
15,0,20.32,1,0,5.0,2.0,16.0,2.0,5000.0,305.0,2019,423,446.0,494.0
15,0,16.23,1,0,8.0,16.0,64.0,6.0,4000.0,159.0,2019,254,442.0,552.0
15,0,16.23,1,1,8.0,32.0,128.0,6.0,4000.0,185.0,2019,370,534.0,599.0
15,0,15.32,1,0,8.0,16.0,64.0,4.0,4050.0,164.0,2019,482,468.0,506.0
15,0,25.43,1,0,8.0,8.0,16.0,2.0,8400.0,655.0,2016,691,506.0,519.0
13,0,16.59,1,0,5.0,16.0,64.0,4.0,4000.0,196.5,2020,273,488.0,560.0
13,0,15.44,1,0,5.0,13.0,64.0,3.0,4000.0,219.0,2020,349,435.0,530.0
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,218.0,2020,352,473.0,677.0
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,213.0,2020,142,548.0,655.0
13,0,15.37,1,0,5.0,13.0,32.0,3.0,4000.0,196.5,2020,92,464.0,548.0
13,0,25.43,1,0,8.0,5.0,32.0,4.0,8200.0,498.0,2019,329,471.0,583.0
13,0,15.34,1,1,8.0,32.0,256.0,8.0,4000.0,192.0,2019,383,547.0,700.0
13,0,15.34,1,0,8.0,16.0,64.0,4.0,4000.0,198.0,2019,443,470.0,577.0
13,0,13.84,1,0,8.0,5.0,16.0,2.0,3000.0,148.0,2019,257,426.0,494.0
13,0,15.27,1,0,8.0,13.0,32.0,2.0,3500.0,186.0,2019,255,464.0,508.0
13,0,15.37,1,0,8.0,13.0,32.0,3.0,4000.0,194.0,2019,512,455.0,530.0
13,0,15.8,1,0,8.0,16.0,64.0,4.0,4050.0,172.0,2019,223,446.0,525.0
13,0,15.9,1,0,8.0,16.0,32.0,3.0,4000.0,175.0,2019,200,458.0,486.0
13,0,15.72,1,0,8.0,8.0,32.0,3.0,4000.0,164.0,2019,210,437.0,469.0
13,0,15.29,1,0,13.0,5.0,32.0,3.0,3500.0,179.0,2019,216,452.0,530.0
13,0,15.29,1,0,16.0,5.0,64.0,4.0,3300.0,172.0,2018,724,489.0,570.0
13,0,12.83,1,0,13.0,5.0,16.0,2.0,4500.0,171.0,2018,628,436.0,519.0
20,0,17.3,1,1,0.3,24.0,64.0,6.0,4500.0,220.0,2020,284,531.0,622.0
22,0,15.34,1,1,8.0,32.0,128.0,8.0,4025.0,181.0,2019,397,487.0,609.0
22,0,15.37,1,0,8.0,8.0,128.0,4.0,4230.0,180.0,2019,411,457.0,502.0
22,0,15.34,1,0,8.0,25.0,128.0,6.0,3600.0,169.5,2019,276,494.0,563.0
22,0,15.34,1,0,8.0,32.0,128.0,4.0,4035.0,186.0,2019,205,494.0,580.0
22,0,16.59,1,0,8.0,16.0,128.0,6.0,4020.0,190.0,2019,321,466.0,556.0
22,0,15.39,1,1,8.0,16.0,256.0,8.0,4065.0,215.0,2019,392,530.0,678.0
22,0,15.27,1,0,8.0,5.0,32.0,2.0,4000.0,170.0,2019,296,432.0,461.0
22,0,15.29,1,0,13.0,8.0,32.0,3.0,4230.0,168.0,2018,664,446.0,544.0
23,0,16.43,1,1,8.0,20.0,128.0,6.0,4000.0,171.0,2019,317,557.0,680.0
26,0,20.32,1,0,5.0,2.0,16.0,1.5,4200.0,313.0,2015,909,433.0,535.0
23,0,15.34,1,0,2.0,8.0,256.0,8.0,3130.0,141.0,2020,135,492.0,651.0
23,0,16.59,1,1,2.0,16.0,128.0,6.0,4500.0,210.0,2020,234,502.0,599.0
23,0,16.59,1,0,8.0,24.0,128.0,6.0,3820.0,192.0,2019,414,504.0,580.0
23,0,17.78,1,0,2.0,16.0,64.0,4.0,6000.0,220.0,2020,135,438.0,481.0
23,0,15.39,1,0,2.0,16.0,128.0,6.0,4000.0,203.0,2020,125,492.0,539.0
23,0,12.7,1,0,13.0,5.0,16.0,2.0,4000.0,234.0,2020,173,429.0,438.0
23,0,15.42,1,0,12.0,16.0,128.0,8.0,5000.0,159.0,2018,413,518.0,570.0
29,0,16.36,1,1,13.0,32.0,128.0,8.0,4350.0,196.5,2019,279,529.0,605.0
29,0,16.21,1,0,13.0,16.0,128.0,8.0,4500.0,198.5,2019,212,477.0,579.0
29,0,16.59,1,0,13.0,16.0,128.0,8.0,5000.0,193.0,2019,188,506.0,544.0
29,0,16.21,1,0,13.0,32.0,128.0,8.0,4500.0,186.7,2019,264,510.0,580.0
29,0,16.13,1,0,13.0,8.0,64.0,3.0,5000.0,191.5,2019,230,442.0,489.0
29,0,16.21,1,0,13.0,16.0,64.0,6.0,4500.0,198.5,2019,259,460.0,556.0
29,0,16.13,1,0,13.0,8.0,64.0,4.0,5000.0,190.0,2019,349,459.0,494.0
29,0,16.13,1,0,13.0,16.0,128.0,4.0,5000.0,190.5,2019,500,491.0,525.0
29,0,17.5,1,1,13.0,16.0,256.0,8.0,4500.0,218.5,2019,288,494.0,659.0
29,0,17.5,1,0,13.0,16.0,128.0,8.0,4500.0,217.3,2019,391,528.0,646.0
29,0,16.28,1,1,13.0,12.0,128.0,8.0,4500.0,217.0,2019,204,491.0,622.0
29,0,16.28,1,0,13.0,12.0,128.0,8.0,4500.0,215.0,2019,293,514.0,602.0
29,0,16.21,1,0,13.0,32.0,128.0,6.0,4500.0,179.0,2019,224,521.0,564.0
29,0,16.21,1,0,13.0,12.0,64.0,6.0,4500.0,198.5,2019,451,474.0,552.0
29,0,16.59,1,0,13.0,16.0,64.0,4.0,5000.0,204.1,2019,338,496.0,530.0
29,0,16.23,1,0,13.0,16.0,128.0,6.0,3700.0,185.0,2019,455,476.0,574.0
29,0,15.9,1,0,13.0,16.0,64.0,4.0,3260.0,150.0,2019,431,461.0,507.0
29,0,16.13,1,0,13.0,20.0,128.0,4.0,5000.0,190.5,2019,334,476.0,544.0
29,0,16.59,1,0,13.0,16.0,128.0,6.0,3940.0,189.5,2019,415,512.0,556.0
29,0,15.8,1,0,13.0,5.0,16.0,2.0,4030.0,163.5,2019,266,438.0,461.0
23,0,12.93,1,0,8.0,8.0,32.0,3.0,3400.0,145.0,2019,407,442.0,520.0
23,0,14.4,1,0,13.0,8.0,16.0,2.0,2920.0,160.0,2019,233,452.0,501.0
23,0,15.32,1,0,8.0,16.0,128.0,6.0,4000.0,184.0,2019,470,486.0,553.0
23,0,15.9,1,0,8.0,8.0,64.0,3.0,4000.0,178.0,2019,280,434.0,520.0
31,0,20.12,1,1,12.0,20.0,512.0,12.0,4050.0,241.0,2019,478,662.0,782.0
31,0,16.23,1,0,12.0,20.0,128.0,8.0,4000.0,196.0,2019,382,536.0,621.0
31,0,16.23,1,0,12.0,16.0,128.0,8.0,4000.0,191.0,2019,374,519.0,611.0
31,0,15.27,1,0,12.0,32.0,64.0,4.0,4030.0,173.8,2019,396,479.0,513.0
31,0,16.23,1,0,12.0,32.0,64.0,6.0,4030.0,179.0,2019,406,489.0,557.0
31,0,15.32,1,0,12.0,13.0,32.0,3.0,4000.0,186.0,2019,338,469.0,494.0
32,0,15.24,1,0,14.5,8.0,32.0,3.0,4000.0,160.0,2019,386,427.0,449.0
32,0,15.47,1,0,16.0,5.0,32.0,3.0,3200.0,165.0,2019,325,441.0,449.0
32,0,15.32,1,0,14.5,16.0,64.0,3.0,3200.0,165.0,2019,347,450.0,508.0
32,0,16.48,1,0,14.5,8.0,128.0,4.0,5000.0,190.0,2019,343,457.0,487.0
32,0,16.89,1,0,48.0,16.0,128.0,8.0,5000.0,215.0,2019,336,567.0,671.0
32,0,16.31,1,0,14.5,8.0,128.0,6.0,4000.0,186.0,2019,330,524.0,631.0
32,0,13.84,1,0,13.0,8.0,16.0,2.0,2600.0,157.0,2019,474,430.0,438.0
32,0,16.89,1,0,48.0,16.0,64.0,6.0,5000.0,215.0,2019,506,526.0,622.0
32,0,16.43,1,0,14.5,20.0,128.0,6.0,4000.0,175.0,2019,333,503.0,615.0
32,0,13.84,1,0,13.0,8.0,16.0,2.0,3200.0,135.0,2018,595,445.0,500.0
32,0,15.27,1,0,16.0,5.0,32.0,2.0,3200.0,146.0,2019,420,434.0,441.0
10,0,14.5,1,0,13.0,5.0,64.0,3.0,3020.0,146.0,2020,138,447.0,470.0
10,0,17.3,1,1,13.0,16.0,128.0,8.0,4300.0,213.0,2020,268,505.0,552.0
10,0,16.69,1,1,13.0,8.0,128.0,8.0,4200.0,213.0,2020,195,502.0,588.0
10,0,25.5,1,1,13.0,8.0,64.0,6.0,7250.0,480.0,2020,272,490.0,563.0
10,0,15.32,1,0,13.0,8.0,64.0,3.0,5000.0,185.0,2020,346,448.0,494.0
10,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2020,362,447.0,508.0
10,0,15.77,1,0,13.0,8.0,64.0,4.0,3400.0,164.0,2020,202,478.0,520.0
10,0,15.32,1,0,13.0,16.0,128.0,6.0,4000.0,165.0,2020,310,480.0,530.0
10,0,16.23,1,0,13.0,8.0,128.0,6.0,4000.0,176.0,2020,141,483.0,507.0
10,0,15.47,1,0,13.0,8.0,64.0,3.0,3020.0,150.0,2020,228,448.0,469.0
10,0,15.32,1,0,13.0,8.0,64.0,4.0,5000.0,185.0,2020,213,461.0,478.0
10,0,16.69,1,1,13.0,16.0,128.0,8.0,4100.0,206.0,2019,504,517.0,621.0
10,0,15.32,1,0,13.0,16.0,64.0,4.0,4000.0,171.5,2019,371,480.0,539.0
10,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2019,354,442.0,487.0
10,0,15.9,1,0,13.0,32.0,128.0,6.0,3750.0,172.0,2019,311,518.0,552.0
10,0,16.74,1,0,13.0,16.0,64.0,4.0,4000.0,206.0,2019,524,468.0,519.0
10,0,25.43,1,0,5.0,2.0,32.0,3.0,5100.0,173.0,2019,234,454.0,552.0
10,0,20.32,1,0,8.0,8.0,32.0,3.0,5100.0,173.0,2019,251,429.0,530.0
23,0,20.32,0,0,8.0,0.3,16.0,1.0,5680.0,453.6,2013,1048,490.0,549.0
9,0,15.29,1,0,13.0,16.0,32.0,3.0,3850.0,170.0,2019,194,483.0,519.0
9,0,12.88,1,0,13.0,13.0,64.0,4.0,3075.0,150.0,2019,385,486.0,539.0
9,0,15.29,1,0,13.0,8.0,32.0,3.0,3300.0,160.0,2019,323,439.0,501.0
9,0,15.24,1,0,13.0,14.5,128.0,6.0,3930.0,180.0,2019,489,463.0,603.0
9,0,15.29,1,0,13.0,16.0,64.0,4.0,3850.0,170.0,2019,392,504.0,564.0
11,0,15.37,1,1,10.5,16.0,128.0,6.0,4000.0,192.0,2020,204,487.0,552.0
11,0,15.37,1,1,10.5,16.0,64.0,6.0,4000.0,182.0,2020,328,497.0,539.0
11,0,15.32,1,0,10.5,16.0,128.0,4.0,4000.0,163.0,2020,134,506.0,557.0
11,0,15.32,1,0,10.5,16.0,128.0,4.0,4000.0,163.0,2020,127,498.0,548.0
11,0,15.37,1,1,10.5,16.0,128.0,8.0,4000.0,189.0,2020,102,492.0,577.0
11,0,25.5,1,0,8.0,8.0,64.0,4.0,7250.0,450.0,2020,305,510.0,552.0
11,0,16.71,1,1,10.5,16.0,256.0,8.0,4200.0,226.0,2020,215,549.0,724.0
11,0,16.23,1,0,10.5,8.0,64.0,4.0,4000.0,176.0,2020,133,437.0,508.0
11,0,25.6,1,1,13.0,8.0,128.0,6.0,7250.0,460.0,2020,181,536.0,631.0
11,0,16.23,1,0,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,465.0,494.0
11,0,16.74,1,0,13.0,16.0,128.0,6.0,4000.0,206.0,2019,433,507.0,567.0
11,0,15.34,1,0,13.0,16.0,128.0,8.0,4200.0,183.0,2019,505,500.0,564.0
11,0,25.6,1,0,13.0,8.0,128.0,6.0,7250.0,460.0,2019,406,498.0,611.0
11,0,15.9,1,0,13.0,32.0,64.0,6.0,4000.0,178.0,2019,351,504.0,530.0
11,0,15.32,1,0,13.0,16.0,64.0,6.0,4000.0,163.0,2019,364,495.0,529.0
11,0,16.23,1,0,13.0,8.0,64.0,4.0,4000.0,176.0,2019,253,440.0,502.0
11,0,16.59,1,1,13.0,16.0,512.0,12.0,4500.0,198.0,2019,488,600.0,744.0
11,0,16.81,1,1,13.0,16.0,128.0,6.0,4200.0,196.0,2019,269,553.0,648.0
11,0,16.81,1,0,13.0,16.0,128.0,6.0,4200.0,196.0,2019,207,535.0,631.0
11,0,15.9,1,0,13.0,32.0,128.0,6.0,4000.0,178.0,2019,223,521.0,567.0
11,0,16.74,1,0,13.0,16.0,128.0,4.0,4000.0,163.5,2019,181,489.0,524.0
11,0,25.6,1,0,13.0,8.0,64.0,4.0,7500.0,498.0,2019,518,503.0,570.0
11,0,20.42,1,0,13.0,8.0,128.0,6.0,6100.0,340.0,2019,307,494.0,586.0
11,0,20.42,1,0,13.0,8.0,64.0,4.0,6100.0,320.0,2019,274,502.0,556.0
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,537.0,597.0
11,0,16.23,1,0,13.0,32.0,128.0,8.0,3500.0,171.0,2019,210,537.0,588.0
11,0,15.34,1,0,13.0,24.0,128.0,6.0,4000.0,178.0,2019,539,518.0,556.0
11,0,15.34,1,0,13.0,16.0,64.0,4.0,4000.0,178.0,2019,244,484.0,564.0
11,0,16.74,1,0,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,486.0,564.0
11,0,17.78,0,0,3.15,0.3,8.0,1.0,4100.0,350.0,2013,835,434.0,501.0
15,0,25.43,1,0,8.0,5.0,32.0,3.0,7000.0,520.0,2020,212,468.0,519.0
15,0,25.43,0,0,8.0,5.0,64.0,4.0,7000.0,580.0,2019,429,505.0,577.0
15,0,20.32,1,0,13.0,5.0,16.0,2.0,5100.0,305.0,2019,233,452.0,508.0
15,0,20.32,1,0,5.0,2.0,16.0,2.0,5000.0,305.0,2019,349,439.0,495.0
15,0,16.23,1,0,8.0,16.0,64.0,6.0,4000.0,159.0,2019,426,445.0,552.0
15,0,16.23,1,1,8.0,32.0,128.0,6.0,4000.0,185.0,2019,401,535.0,600.0
15,0,15.32,1,0,8.0,16.0,64.0,4.0,4050.0,164.0,2019,424,454.0,507.0
15,0,25.43,1,0,8.0,8.0,16.0,2.0,8400.0,655.0,2016,902,487.0,519.0
13,0,16.59,1,0,5.0,16.0,64.0,4.0,4000.0,196.5,2020,195,474.0,560.0
13,0,15.44,1,0,5.0,13.0,64.0,3.0,4000.0,219.0,2020,126,472.0,530.0
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,218.0,2020,234,541.0,677.0
13,0,15.44,1,1,5.0,10.0,128.0,8.0,5000.0,213.0,2020,248,463.0,655.0
13,0,14.5,1,0,8.0,8.0,32.0,3.0,3450.0,170.0,2020,196,432.0,486.0
13,0,25.43,1,0,8.0,5.0,32.0,4.0,8200.0,498.0,2019,392,502.0,583.0
13,0,15.34,1,1,8.0,32.0,256.0,8.0,4000.0,192.0,2019,471,579.0,700.0
13,0,15.34,1,0,8.0,16.0,64.0,4.0,4000.0,198.0,2019,517,496.0,577.0
13,0,13.84,1,0,8.0,5.0,16.0,2.0,3000.0,148.0,2019,438,437.0,494.0
13,0,15.27,1,0,8.0,13.0,32.0,2.0,3500.0,186.0,2019,273,440.0,508.0
13,0,15.37,1,0,8.0,13.0,32.0,3.0,4000.0,194.0,2019,344,471.0,530.0
13,0,15.8,1,0,8.0,16.0,64.0,4.0,4050.0,172.0,2019,289,454.0,525.0
13,0,15.9,1,0,8.0,16.0,32.0,3.0,4000.0,175.0,2019,482,449.0,486.0
13,0,15.29,1,0,16.0,5.0,64.0,4.0,3300.0,172.0,2018,693,499.0,570.0
13,0,12.83,1,0,13.0,5.0,16.0,2.0,4500.0,171.0,2018,393,454.0,519.0
20,0,17.3,1,1,0.3,24.0,64.0,6.0,4500.0,220.0,2020,127,460.0,621.0
22,0,15.34,1,1,8.0,32.0,128.0,8.0,4025.0,181.0,2019,330,490.0,609.0
22,0,15.37,1,0,8.0,8.0,128.0,4.0,4230.0,180.0,2019,277,451.0,501.0
22,0,15.34,1,0,8.0,25.0,128.0,6.0,3600.0,169.5,2019,344,504.0,564.0
22,0,15.34,1,0,8.0,32.0,128.0,4.0,4035.0,186.0,2019,463,509.0,579.0
22,0,16.59,1,0,8.0,16.0,128.0,6.0,4020.0,190.0,2019,336,503.0,556.0
22,0,15.39,1,1,8.0,16.0,256.0,8.0,4065.0,215.0,2019,232,560.0,678.0
22,0,15.29,1,0,13.0,8.0,32.0,3.0,4230.0,168.0,2018,587,427.0,544.0
23,0,16.43,1,1,8.0,20.0,128.0,6.0,4000.0,171.0,2019,486,470.0,680.0
26,0,15.42,1,1,8.0,32.0,128.0,8.0,4500.0,185.0,2020,258,551.0,622.0
26,0,15.37,1,1,8.0,32.0,128.0,6.0,4500.0,187.0,2020,248,513.0,606.0
26,0,25.5,1,0,8.0,5.0,64.0,4.0,7040.0,467.0,2020,310,529.0,594.0
26,0,15.29,1,1,8.0,13.0,128.0,8.0,4000.0,168.1,2020,282,568.0,678.0
26,0,25.53,1,1,8.0,8.0,128.0,6.0,7040.0,420.0,2020,321,508.0,669.0
26,0,12.73,1,0,12.0,8.0,64.0,4.0,4500.0,256.0,2019,320,459.0,693.0
26,0,15.42,1,0,12.0,32.0,128.0,6.0,4500.0,187.0,2019,325,496.0,594.0
26,0,25.43,1,0,13.0,8.0,64.0,4.0,7600.0,653.0,2019,430,499.0,640.0
26,0,15.32,1,1,12.0,10.0,256.0,12.0,3500.0,168.0,2019,190,500.0,700.0
26,0,25.53,1,0,12.0,8.0,128.0,6.0,7040.0,420.0,2019,517,544.0,640.0
26,0,12.7,1,0,16.0,5.0,32.0,3.0,2800.0,172.0,2019,222,445.0,556.0
26,0,20.32,1,0,5.0,2.0,16.0,2.0,4200.0,338.0,2015,852,471.0,540.0
23,0,16.59,1,0,2.0,16.0,64.0,4.0,4000.0,193.0,2020,168,431.0,544.0
23,0,15.77,1,0,2.0,5.0,64.0,4.0,4000.0,184.7,2020,299,436.0,487.0
23,0,25.43,0,0,0.3,2.0,16.0,1.0,4000.0,505.2,2019,452,454.0,460.0
23,0,16.23,1,0,8.0,16.0,64.0,4.0,3450.0,176.6,2019,335,500.0,588.0
23,0,20.32,0,0,2.0,2.0,32.0,3.0,4000.0,355.0,2020,221,442.0,461.0
23,0,20.55,1,0,8.0,0.3,16.0,2.0,2000.0,374.0,2013,1064,441.0,564.0
2,1,30.71,1,0,12.0,7.0,128.0,6.0,9720.0,641.0,2020,220,585.0,691.0
2,1,27.94,1,0,12.0,7.0,128.0,6.0,5770.5,471.0,2020,248,569.0,668.0
2,1,25.45,1,0,8.0,1.2,32.0,3.0,8827.0,483.0,2019,313,520.0,585.0
2,3,27.94,1,0,12.0,7.0,64.0,4.0,7812.0,468.0,2018,601,536.0,678.0
2,3,18.01,1,0,8.0,1.2,16.0,2.0,5124.0,299.0,2015,827,456.0,589.0
3,0,15.24,0,0,13.0,2.0,16.0,2.0,3230.0,196.0,2014,840,454.0,531.0
3,0,15.24,0,0,13.0,2.0,16.0,2.0,3300.0,196.0,2014,1073,433.0,552.0
23,0,15.24,0,0,8.0,8.0,32.0,1.0,2800.0,185.0,2019,513,430.0,435.0
23,0,12.83,1,0,13.0,5.0,32.0,3.0,4200.0,206.5,2020,214,480.0,570.0
23,0,14.35,1,0,12.0,8.0,64.0,4.0,3100.0,210.0,2019,247,448.0,608.0
0,0,25.43,0,0,5.0,2.0,16.0,1.0,2700.0,508.0,2014,578,484.0,526.0
0,0,25.43,0,0,5.0,2.0,32.0,2.0,2700.0,508.0,2014,918,469.0,544.0
1,0,17.78,1,0,3.0,0.3,4.0,1.0,3240.0,279.0,2014,1046,446.0,525.0
1,0,17.78,0,0,0.3,0.3,4.0,1.0,1800.0,390.0,2013,1041,431.0,460.0
1,0,17.78,0,0,3.0,0.3,4.0,1.0,1800.0,350.0,2013,932,443.0,495.0
1,0,20.32,0,0,2.0,0.3,8.0,1.0,1800.0,400.0,2013,836,436.0,494.0
1,0,16.56,1,0,5.0,8.0,64.0,4.0,4000.0,178.0,2019,187,430.0,502.0
1,0,20.32,1,0,5.0,2.0,16.0,1.0,4080.0,279.0,2018,726,436.0,494.0
0,1,23.04,0,0,5.0,2.0,32.0,4.0,4500.0,544.3,2018,699,507.0,579.0
0,0,17.78,1,0,13.0,2.0,16.0,4.0,3400.0,260.0,2016,1085,463.0,513.0
0,0,12.83,1,0,13.0,5.0,32.0,4.0,4080.0,169.0,2016,1079,471.0,553.0
0,0,25.43,0,0,5.0,2.0,16.0,4.0,6100.0,147.5,2016,570,434.0,544.0
0,0,12.83,1,0,13.0,13.0,32.0,4.0,4020.0,166.0,2015,714,437.0,543.0
0,0,12.83,1,0,13.0,5.0,16.0,4.0,5000.0,147.5,2016,549,443.0,530.0
0,0,20.32,0,0,5.0,2.0,32.0,4.0,4420.0,353.8,2015,767,500.0,586.0
0,2,12.83,1,0,21.0,8.0,32.0,4.0,2870.0,150.0,2015,824,459.0,539.0
0,0,12.83,1,0,8.0,8.0,32.0,4.0,4000.0,165.0,2015,942,456.0,529.0
0,0,12.7,1,0,8.0,8.0,32.0,4.0,2420.0,145.0,2015,874,435.0,502.0
0,0,25.43,0,0,5.0,2.0,16.0,4.0,5910.0,540.0,2015,899,462.0,552.0
0,0,12.7,1,0,13.0,5.0,32.0,4.0,2300.0,110.0,2015,592,449.0,530.0
0,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,150.0,2014,569,435.0,501.0
0,0,12.88,1,0,13.0,2.0,16.0,4.0,2700.0,164.0,2014,723,434.0,556.0
0,0,12.7,0,0,8.0,2.0,16.0,4.0,3500.0,155.0,2014,886,441.0,530.0
0,0,12.7,1,0,8.0,2.0,16.0,4.0,2500.0,155.0,2014,936,450.0,531.0
